urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:latinLit:phi0474.phi028.perseus-eng1,phi0474/phi028/phi0474.phi028.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro Cn. Plancio,prose-section,high,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi028.perseus-lat2,phi0474/phi028/phi0474.phi028.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro Cn. Plancio,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi029.perseus-eng1,phi0474/phi029/phi0474.phi029.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro M. Scauro,prose-section,high,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi029.perseus-lat2,phi0474/phi029/phi0474.phi029.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro M. Scauro,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi030.perseus-eng1,phi0474/phi030/phi0474.phi030.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro C. Rabirio Postumo,prose-section,high,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi030.perseus-lat2,phi0474/phi030/phi0474.phi030.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro C. Rabirio Postumo,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi031.perseus-eng1,phi0474/phi031/phi0474.phi031.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro T. Annio Milone,prose-section,high,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0474.phi031.perseus-lat2,phi0474/phi031/phi0474.phi031.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro T. Annio Milone,prose-section,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi032.perseus-eng1,phi0474/phi032/phi0474.phi032.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro M. Marcello,prose-section,high,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0474.phi032.perseus-lat2,phi0474/phi032/phi0474.phi032.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro M. Marcello,prose-section,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi033.perseus-eng1,phi0474/phi033/phi0474.phi033.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro Q. Ligario,prose-section,high,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0474.phi033.perseus-lat2,phi0474/phi033/phi0474.phi033.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro Q. Ligario,prose-section,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi034.perseus-eng1,phi0474/phi034/phi0474.phi034.perseus-eng1.xml,"Cicero, Marcus Tullius",Pro Rege Deiotaro,prose-section,high,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi034.perseus-lat2,phi0474/phi034/phi0474.phi034.perseus-lat2.xml,"Cicero, Marcus Tullius",Pro Rege Deiotaro,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi035.perseus-eng1,phi0474/phi035/phi0474.phi035.perseus-eng1.xml,"Cicero, Marcus Tullius",Philippicae,prose-section,high,prose,prose-chapter,argument+argumnt+chapter+speech+l,ready,false,prose-chapter,
urn:cts:latinLit:phi0474.phi035.perseus-lat2,phi0474/phi035/phi0474.phi035.perseus-lat2.xml,"Cicero, Marcus Tullius",Philippicae,prose-section,high,prose,prose-section,section+speech,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi036.perseus-lat1,phi0474/phi036/phi0474.phi036.perseus-lat1.xml,"Cicero, Marcus Tullius",De Inventione,prose-book-chapter,high,prose,prose-book-section,book+section,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi037.perseus-lat1,phi0474/phi037/phi0474.phi037.perseus-lat1.xml,"Cicero, Marcus Tullius",On Oratory,prose-section,high,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi038.perseus-lat1,phi0474/phi038/phi0474.phi038.perseus-lat1.xml,"Cicero, Marcus Tullius",Partitiones Oratoriae,prose-section,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi039.perseus-lat1,phi0474/phi039/phi0474.phi039.perseus-lat1.xml,"Cicero, Marcus Tullius",Brutus,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi040.perseus-lat1,phi0474/phi040/phi0474.phi040.perseus-lat1.xml,"Cicero, Marcus Tullius",Orator,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi041.perseus-lat1,phi0474/phi041/phi0474.phi041.perseus-lat1.xml,"Cicero, Marcus Tullius",De Optimo Genere Oratorum,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi042.perseus-lat1,phi0474/phi042/phi0474.phi042.perseus-lat1.xml,"Cicero, Marcus Tullius",Topica,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi043.perseus-lat1,phi0474/phi043/phi0474.phi043.perseus-lat1.xml,"Cicero, Marcus Tullius",De Republica,prose-standard,high,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi045.perseus-lat1,phi0474/phi045/phi0474.phi045.perseus-lat1.xml,"Cicero, Marcus Tullius",Academica,prose-section,high,prose,prose-book-section,book+section,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi046.perseus-lat1,phi0474/phi046/phi0474.phi046.perseus-lat1.xml,"Cicero, Marcus Tullius",Lucullus,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi047.perseus-lat1,phi0474/phi047/phi0474.phi047.perseus-lat1.xml,"Cicero, Marcus Tullius",Paradoxa Stoicorum,prose-section,high,prose,prose-book-section,book+section,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi048.perseus-lat1,phi0474/phi048/phi0474.phi048.perseus-lat1.xml,"Cicero, Marcus Tullius",de Finibus Bonorum et Malorum,prose-section,high,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi049.perseus-lat1,phi0474/phi049/phi0474.phi049.perseus-lat1.xml,"Cicero, Marcus Tullius",Tusculanae Disputationes,prose-section,high,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi050.perseus-lat1,phi0474/phi050/phi0474.phi050.perseus-lat1.xml,"Cicero, Marcus Tullius",de Natura Deorum,prose-section,high,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi051.perseus-eng1,phi0474/phi051/phi0474.phi051.perseus-eng1.xml,"Cicero, Marcus Tullius",De Senectute,prose-section,high,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi051.perseus-lat1,phi0474/phi051/phi0474.phi051.perseus-lat1.xml,"Cicero, Marcus Tullius",De Senectute,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi052.perseus-eng2,phi0474/phi052/phi0474.phi052.perseus-eng2.xml,"Cicero, Marcus Tullius",De Amicitia,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi052.perseus-lat2,phi0474/phi052/phi0474.phi052.perseus-lat2.xml,"Cicero, Marcus Tullius",De Amicitia,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi053.perseus-eng1,phi0474/phi053/phi0474.phi053.perseus-eng1.xml,"Cicero, Marcus Tullius",De Divinatione,prose-book-section,medium,prose,prose-standard,book+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi053.perseus-lat1,phi0474/phi053/phi0474.phi053.perseus-lat1.xml,"Cicero, Marcus Tullius",De Divinatione,prose-book-section,medium,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi053.perseus-lat2,phi0474/phi053/phi0474.phi053.perseus-lat2.xml,"Cicero, Marcus Tullius",De Divinatione,prose-book-section,medium,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0474.phi054.perseus-lat1,phi0474/phi054/phi0474.phi054.perseus-lat1.xml,"Cicero, Marcus Tullius",De Fato,prose-section,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0474.phi055.perseus-eng1,phi0474/phi055/phi0474.phi055.perseus-eng1.xml,"Cicero, Marcus Tullius",De Officiis,prose-section,medium,prose,prose-standard,book+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi055.perseus-lat1,phi0474/phi055/phi0474.phi055.perseus-lat1.xml,"Cicero, Marcus Tullius",De Officiis,prose-section,medium,prose,prose-book-section,book+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi056.perseus-eng1,phi0474/phi056/phi0474.phi056.perseus-eng1.xml,"Cicero, Marcus Tullius",Letters to his Friends,prose-epistle,high,prose,prose-standard,letter+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi056.perseus-lat1,phi0474/phi056/phi0474.phi056.perseus-lat1.xml,"Cicero, Marcus Tullius",Letters to his Friends,prose-epistle,high,prose,prose-book-section,book+letter+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi057.perseus-eng1,phi0474/phi057/phi0474.phi057.perseus-eng1.xml,"Cicero, Marcus Tullius",Letters to Atticus,prose-epistle,high,prose,prose-standard,letter+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi057.perseus-lat1,phi0474/phi057/phi0474.phi057.perseus-lat1.xml,"Cicero, Marcus Tullius",Letters to Atticus,prose-epistle,high,prose,prose-book-section,book+letter+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi058.perseus-eng1,phi0474/phi058/phi0474.phi058.perseus-eng1.xml,"Cicero, Marcus Tullius",Letters to his brother Quintus,prose-epistle,high,prose,prose-standard,letter+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi058.perseus-lat1,phi0474/phi058/phi0474.phi058.perseus-lat1.xml,"Cicero, Marcus Tullius",Letters to his brother Quintus,prose-epistle,high,prose,prose-book-section,book+letter+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi059.perseus-eng1,phi0474/phi059/phi0474.phi059.perseus-eng1.xml,"Cicero, Marcus Tullius",Letters to Brutus,prose-epistle,high,prose,prose-standard,letter+l,review,true,prose-standard,
urn:cts:latinLit:phi0474.phi059.perseus-lat1,phi0474/phi059/phi0474.phi059.perseus-lat1.xml,"Cicero, Marcus Tullius",Letters to Brutus,prose-epistle,high,prose,prose-book-section,book+letter+section+l,ready,false,prose-book-section,
urn:cts:latinLit:phi0474.phi072.perseus-lat1,phi0474/phi072/phi0474.phi072.perseus-lat1.xml,"Cicero, Marcus Tullius",Timaeus,prose-section,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:latinLit:phi0478.phi003.perseus-eng1,phi0478/phi003/phi0478.phi003.perseus-eng1.xml,Quintus Tullius Cicero,Commentariolum Petitionis,prose-epistle,high,prose,prose-standard,letter,review,true,prose-standard,
urn:cts:latinLit:phi0478.phi003.perseus-lat2,phi0478/phi003/phi0478.phi003.perseus-lat2.xml,Quintus Tullius Cicero,Commentariolum Petitionis,prose-epistle,high,prose,prose-standard,body+opener,review,true,prose-standard,
urn:cts:latinLit:phi0550.phi001.perseus-eng1,phi0550/phi001/phi0550.phi001.perseus-eng1.xml,Lucretius,De Rerum Natura,verse-book-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0550.phi001.perseus-lat1,phi0550/phi001/phi0550.phi001.perseus-lat1.xml,Lucretius,De Rerum Natura,verse-book-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0588.abo001.perseus-lat2,phi0588/abo001/phi0588.abo001.perseus-lat2.xml,"Nepos, Cornelius",Miltiades,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo002.perseus-lat2,phi0588/abo002/phi0588.abo002.perseus-lat2.xml,"Nepos, Cornelius",Themistocles,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo003.perseus-lat2,phi0588/abo003/phi0588.abo003.perseus-lat2.xml,"Nepos, Cornelius",Aristides,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo004.perseus-lat2,phi0588/abo004/phi0588.abo004.perseus-lat2.xml,"Nepos, Cornelius",Pausanias,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo005.perseus-lat2,phi0588/abo005/phi0588.abo005.perseus-lat2.xml,"Nepos, Cornelius",Cimon,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo006.perseus-lat2,phi0588/abo006/phi0588.abo006.perseus-lat2.xml,"Nepos, Cornelius",Lysander,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo007.perseus-lat2,phi0588/abo007/phi0588.abo007.perseus-lat2.xml,"Nepos, Cornelius",Alcibiades,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo008.perseus-lat2,phi0588/abo008/phi0588.abo008.perseus-lat2.xml,"Nepos, Cornelius",Thrasybulus,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo009.perseus-lat2,phi0588/abo009/phi0588.abo009.perseus-lat2.xml,"Nepos, Cornelius",Conon,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo010.perseus-lat2,phi0588/abo010/phi0588.abo010.perseus-lat2.xml,"Nepos, Cornelius",Dion,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo011.perseus-lat2,phi0588/abo011/phi0588.abo011.perseus-lat2.xml,"Nepos, Cornelius",Iphicrates,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo012.perseus-lat2,phi0588/abo012/phi0588.abo012.perseus-lat2.xml,"Nepos, Cornelius",Chabrias,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo013.perseus-lat2,phi0588/abo013/phi0588.abo013.perseus-lat2.xml,"Nepos, Cornelius",Timotheus,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo014.perseus-lat2,phi0588/abo014/phi0588.abo014.perseus-lat2.xml,"Nepos, Cornelius",Datames,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo015.perseus-lat2,phi0588/abo015/phi0588.abo015.perseus-lat2.xml,"Nepos, Cornelius",Epaminondas,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo016.perseus-lat2,phi0588/abo016/phi0588.abo016.perseus-lat2.xml,"Nepos, Cornelius",Pelopidas,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo017.perseus-lat2,phi0588/abo017/phi0588.abo017.perseus-lat2.xml,"Nepos, Cornelius",Agesilaus,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo018.perseus-lat2,phi0588/abo018/phi0588.abo018.perseus-lat2.xml,"Nepos, Cornelius",Eumenes,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo019.perseus-lat2,phi0588/abo019/phi0588.abo019.perseus-lat2.xml,"Nepos, Cornelius",Phocion,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo020.perseus-lat2,phi0588/abo020/phi0588.abo020.perseus-lat2.xml,"Nepos, Cornelius",Timoleon,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo021.perseus-lat2,phi0588/abo021/phi0588.abo021.perseus-lat2.xml,"Nepos, Cornelius",De Regibus,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo022.perseus-lat2,phi0588/abo022/phi0588.abo022.perseus-lat2.xml,"Nepos, Cornelius",Hamilcar,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo023.perseus-lat2,phi0588/abo023/phi0588.abo023.perseus-lat2.xml,"Nepos, Cornelius",Hannibal,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo024.perseus-lat2,phi0588/abo024/phi0588.abo024.perseus-lat2.xml,"Nepos, Cornelius",Cato,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0588.abo025.perseus-lat2,phi0588/abo025/phi0588.abo025.perseus-lat2.xml,"Nepos, Cornelius",Atticus,prose-chapter-section,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:latinLit:phi0620.phi001.perseus-lat3,phi0620/phi001/phi0620.phi001.perseus-lat3.xml,"Propertius, Sextus",Elegiae,verse-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0631.phi001.perseus-eng2,phi0631/phi001/phi0631.phi001.perseus-eng2.xml,Sallust,Catilinae Coniuratio,prose-chapter-section,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi001.perseus-lat3,phi0631/phi001/phi0631.phi001.perseus-lat3.xml,Sallust,Catilinae Coniuratio,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi001.perseus-lat4,phi0631/phi001/phi0631.phi001.perseus-lat4.xml,Sallust,Catilinae Coniuratio,prose-chapter-section,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi002.perseus-eng2,phi0631/phi002/phi0631.phi002.perseus-eng2.xml,Sallust,Bellum Iugurthinum,prose-standard,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi002.perseus-lat3,phi0631/phi002/phi0631.phi002.perseus-lat3.xml,Sallust,Bellum Iugurthinum,prose-standard,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi002.perseus-lat4,phi0631/phi002/phi0631.phi002.perseus-lat4.xml,Sallust,Bellum Iugurthinum,prose-standard,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:latinLit:phi0631.phi003.perseus-lat2,phi0631/phi003/phi0631.phi003.perseus-lat2.xml,Sallust,Historiae,prose-book-chapter,high,prose,prose-standard,book,review,true,prose-standard,
urn:cts:latinLit:phi0660.phi001.perseus-lat2,phi0660/phi001/phi0660.phi001.perseus-lat2.xml,Tibullus,Elegiae,verse-book-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0660.phi003.perseus-eng2,phi0660/phi003/phi0660.phi003.perseus-eng2.xml,Tibullus,Sulpicia Elegiae,verse-book-poem-line,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0660.phi003.perseus-lat2,phi0660/phi003/phi0660.phi003.perseus-lat2.xml,Tibullus,Sulpicia Elegiae,verse-book-poem-line,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0690.phi001.perseus-eng2,phi0690/phi001/phi0690.phi001.perseus-eng2.xml,P. Vergilius Maro (Virgil),Eclogues,verse-poem-line,medium,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0690.phi001.perseus-lat2,phi0690/phi001/phi0690.phi001.perseus-lat2.xml,P. Vergilius Maro (Virgil),Eclogues,verse-poem-line,medium,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0690.phi002.perseus-eng2,phi0690/phi002/phi0690.phi002.perseus-eng2.xml,P. Vergilius Maro (Virgil),Georgics,verse-book-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0690.phi002.perseus-lat2,phi0690/phi002/phi0690.phi002.perseus-lat2.xml,P. Vergilius Maro (Virgil),Georgics,verse-book-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0690.phi003.perseus-eng2,phi0690/phi003/phi0690.phi003.perseus-eng2.xml,P. Vergilius Maro (Virgil),Aeneid,verse-book-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0690.phi003.perseus-lat2,phi0690/phi003/phi0690.phi003.perseus-lat2.xml,P. Vergilius Maro (Virgil),Aeneid,verse-book-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0836.phi002.perseus-eng2,phi0836/phi002/phi0836.phi002.perseus-eng2.xml,"Celsus, Aulus Cornelius",De Medicina,prose-book-chapter,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:latinLit:phi0836.phi002.perseus-lat4,phi0836/phi002/phi0836.phi002.perseus-lat4.xml,"Celsus, Aulus Cornelius",De Medicina,prose-book-chapter,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:latinLit:phi0836.phi002.perseus-lat5,phi0836/phi002/phi0836.phi002.perseus-lat5.xml,"Celsus, Aulus Cornelius",De Medicina,prose-book-chapter,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:latinLit:phi0836.phi002.perseus-lat6,phi0836/phi002/phi0836.phi002.perseus-lat6.xml,"Celsus, Aulus Cornelius",De Medicina,prose-book-chapter,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:latinLit:phi0845.phi002.perseus-eng1,phi0845/phi002/phi0845.phi002.perseus-eng1.xml,"Columella, Lucius Junius Moderatus",Res Rustica,prose-book-chapter,high,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0845.phi002.perseus-lat3,phi0845/phi002/phi0845.phi002.perseus-lat3.xml,"Columella, Lucius Junius Moderatus",Res Rustica,prose-book-chapter,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:latinLit:phi0860.phi001.perseus-lat2,phi0860/phi001/phi0860.phi001.perseus-lat2.xml,"Curtius Rufus, Quintus",Historiarum Alexandri Magni,prose-book-chapter,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:latinLit:phi0893.phi001.perseus-eng2,phi0893/phi001/phi0893.phi001.perseus-eng2.xml,Horace,Carmina,verse-book-poem-line,medium,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0893.phi001.perseus-lat2,phi0893/phi001/phi0893.phi001.perseus-lat2.xml,Horace,Carmina,verse-book-poem-line,medium,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0893.phi002.perseus-lat2,phi0893/phi002/phi0893.phi002.perseus-lat2.xml,Horace,Carmen Saeculare,verse-stichic,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0893.phi003.perseus-lat2,phi0893/phi003/phi0893.phi003.perseus-lat2.xml,Horace,Epodi,verse-poem-line,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0893.phi004.perseus-eng2,phi0893/phi004/phi0893.phi004.perseus-eng2.xml,Horace,Satires,verse-poem-line,high,verse,verse-book-poem-line,book+card+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0893.phi004.perseus-lat2,phi0893/phi004/phi0893.phi004.perseus-lat2.xml,Horace,Satires,verse-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0893.phi005.perseus-lat2,phi0893/phi005/phi0893.phi005.perseus-lat2.xml,Horace,Epistulae,verse-book-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0893.phi006.perseus-eng2,phi0893/phi006/phi0893.phi006.perseus-eng2.xml,Horace,Ars Poetica,verse-stichic,high,verse,verse-stichic,card+l,ready,false,verse-stichic,
urn:cts:latinLit:phi0893.phi006.perseus-lat2,phi0893/phi006/phi0893.phi006.perseus-lat2.xml,Horace,Ars Poetica,verse-stichic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:latinLit:phi0914.phi001.perseus-eng3,phi0914/phi001/phi0914.phi001.perseus-eng3.xml,Titus Livius (Livy),Ab urbe condita,prose-standard,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:latinLit:phi0914.phi001.perseus-lat2,phi0914/phi001/phi0914.phi001.perseus-lat2.xml,Titus Livius (Livy),Ab urbe condita,prose-standard,high,prose,prose-standard,book+chapter+index+part+section,ready,false,prose-standard,
urn:cts:latinLit:phi0917.phi001.perseus-eng2,phi0917/phi001/phi0917.phi001.perseus-eng2.xml,Lucan,Civil War,verse-book-line,medium,verse,verse-book-line,book+line+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0917.phi001.perseus-lat2,phi0917/phi001/phi0917.phi001.perseus-lat2.xml,Lucan,Civil War,verse-book-line,medium,verse,verse-book-line,book+commentary+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi001.perseus-eng2,phi0959/phi001/phi0959.phi001.perseus-eng2.xml,Ovid,Amores,verse-book-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0959.phi001.perseus-lat2,phi0959/phi001/phi0959.phi001.perseus-lat2.xml,Ovid,Amores,verse-book-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0959.phi002.perseus-eng2,phi0959/phi002/phi0959.phi002.perseus-eng2.xml,Ovid,Epistulae,verse-poem-line,high,verse,verse-stichic,card+poem,review,true,verse-stichic,
urn:cts:latinLit:phi0959.phi002.perseus-lat2,phi0959/phi002/phi0959.phi002.perseus-lat2.xml,Ovid,Epistulae,verse-poem-line,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0959.phi003.perseus-eng2,phi0959/phi003/phi0959.phi003.perseus-eng2.xml,Ovid,Medicamina faciei femineae,verse-stichic,high,verse,verse-poem-line,card+poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0959.phi003.perseus-lat2,phi0959/phi003/phi0959.phi003.perseus-lat2.xml,Ovid,Medicamina faciei femineae,verse-stichic,high,verse,verse-poem-line,poem+l,ready,false,verse-poem-line,
urn:cts:latinLit:phi0959.phi004.perseus-eng2,phi0959/phi004/phi0959.phi004.perseus-eng2.xml,Ovid,Ars Amatoria,verse-book-poem-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
