urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0007.tlg127.perseus-eng3,tlg0007/tlg127/tlg0007.tlg127.perseus-eng3.xml,Plutarch,De primo frigido,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg127.perseus-eng4,tlg0007/tlg127/tlg0007.tlg127.perseus-eng4.xml,Plutarch,De primo frigido,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg127.perseus-grc3,tlg0007/tlg127/tlg0007.tlg127.perseus-grc3.xml,Plutarch,De primo frigido,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg128.perseus-eng3,tlg0007/tlg128/tlg0007.tlg128.perseus-eng3.xml,Plutarch,Aquane an ignis sit utilior,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg128.perseus-eng4,tlg0007/tlg128/tlg0007.tlg128.perseus-eng4.xml,Plutarch,Aquane an ignis sit utilior,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg128.perseus-grc2,tlg0007/tlg128/tlg0007.tlg128.perseus-grc2.xml,Plutarch,Aquane an ignis sit utilior,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg129.perseus-eng3,tlg0007/tlg129/tlg0007.tlg129.perseus-eng3.xml,Plutarch,De sollertia animalium,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg129.perseus-eng4,tlg0007/tlg129/tlg0007.tlg129.perseus-eng4.xml,Plutarch,De sollertia animalium,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg129.perseus-grc2,tlg0007/tlg129/tlg0007.tlg129.perseus-grc2.xml,Plutarch,De sollertia animalium,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg130.perseus-eng3,tlg0007/tlg130/tlg0007.tlg130.perseus-eng3.xml,Plutarch,Bruta animalia ratione uti,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg130.perseus-eng4,tlg0007/tlg130/tlg0007.tlg130.perseus-eng4.xml,Plutarch,Bruta animalia ratione uti,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg130.perseus-grc2,tlg0007/tlg130/tlg0007.tlg130.perseus-grc2.xml,Plutarch,Bruta animalia ratione uti,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg131.perseus-eng3,tlg0007/tlg131/tlg0007.tlg131.perseus-eng3.xml,Plutarch,De esu carnium I,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg131.perseus-eng4,tlg0007/tlg131/tlg0007.tlg131.perseus-eng4.xml,Plutarch,De esu carnium I,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg131.perseus-grc2,tlg0007/tlg131/tlg0007.tlg131.perseus-grc2.xml,Plutarch,De esu carnium I,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg132.perseus-eng3,tlg0007/tlg132/tlg0007.tlg132.perseus-eng3.xml,Plutarch,De esu carnium II,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg132.perseus-eng4,tlg0007/tlg132/tlg0007.tlg132.perseus-eng4.xml,Plutarch,De esu carnium II,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg132.perseus-grc2,tlg0007/tlg132/tlg0007.tlg132.perseus-grc2.xml,Plutarch,De esu carnium II,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg133.perseus-eng2,tlg0007/tlg133/tlg0007.tlg133.perseus-eng2.xml,Plutarch,Platonicae quaestiones,prose-philosophy,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg133.perseus-grc2,tlg0007/tlg133/tlg0007.tlg133.perseus-grc2.xml,Plutarch,Platonicae quaestiones,prose-philosophy,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg134.perseus-eng2,tlg0007/tlg134/tlg0007.tlg134.perseus-eng2.xml,Plutarch,De animae procreatione in Timaeo,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg134.perseus-grc2,tlg0007/tlg134/tlg0007.tlg134.perseus-grc2.xml,Plutarch,De animae procreatione in Timaeo,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg135.perseus-grc2,tlg0007/tlg135/tlg0007.tlg135.perseus-grc2.xml,Plutarch,Epitome libri de animae procreatione in Timaeo,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg136.perseus-eng2,tlg0007/tlg136/tlg0007.tlg136.perseus-eng2.xml,Plutarch,De Stoicorum repugnantiis,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg136.perseus-grc2,tlg0007/tlg136/tlg0007.tlg136.perseus-grc2.xml,Plutarch,De Stoicorum repugnantiis,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg137.perseus-eng2,tlg0007/tlg137/tlg0007.tlg137.perseus-eng2.xml,Plutarch,Compendium argumenti Stoicos absurdiora poetis dicere,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg137.perseus-grc2,tlg0007/tlg137/tlg0007.tlg137.perseus-grc2.xml,Plutarch,Compendium argumenti Stoicos absurdiora poetis dicere,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg138.perseus-eng2,tlg0007/tlg138/tlg0007.tlg138.perseus-eng2.xml,Plutarch,De communibus notitiis adversus Stoicos,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg138.perseus-grc2,tlg0007/tlg138/tlg0007.tlg138.perseus-grc2.xml,Plutarch,De communibus notitiis adversus Stoicos,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg139.perseus-eng2,tlg0007/tlg139/tlg0007.tlg139.perseus-eng2.xml,Plutarch,Non Posse Suaviter Vivi Secundum Epicurum,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg139.perseus-grc2,tlg0007/tlg139/tlg0007.tlg139.perseus-grc2.xml,Plutarch,Non Posse Suaviter Vivi Secundum Epicurum,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg140.perseus-eng2,tlg0007/tlg140/tlg0007.tlg140.perseus-eng2.xml,Plutarch,Adversus Coloten,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg140.perseus-grc2,tlg0007/tlg140/tlg0007.tlg140.perseus-grc2.xml,Plutarch,Adversus Coloten,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg141.perseus-eng2,tlg0007/tlg141/tlg0007.tlg141.perseus-eng2.xml,Plutarch,An Recte Dictum Sit Latenter Esse Vivendum,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg141.perseus-grc2,tlg0007/tlg141/tlg0007.tlg141.perseus-grc2.xml,Plutarch,An Recte Dictum Sit Latenter Esse Vivendum,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0008.tlg001.perseus-eng2,tlg0008/tlg001/tlg0008.tlg001.perseus-eng2.xml,Athenaeus of Naucratis,Deipnosophistae,prose-dialogue,medium,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0008.tlg001.perseus-grc3,tlg0008/tlg001/tlg0008.tlg001.perseus-grc3.xml,Athenaeus of Naucratis,Deipnosophistae,prose-dialogue,medium,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0008.tlg001.perseus-grc4,tlg0008/tlg001/tlg0008.tlg001.perseus-grc4.xml,Athenaeus of Naucratis,Deipnosophistae,prose-dialogue,medium,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0010.tlg001.perseus-eng2,tlg0010/tlg001/tlg0010.tlg001.perseus-eng2.xml,Isocrates,Against Euthynus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg001.perseus-grc2,tlg0010/tlg001/tlg0010.tlg001.perseus-grc2.xml,Isocrates,Against Euthynus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg002.perseus-eng2,tlg0010/tlg002/tlg0010.tlg002.perseus-eng2.xml,Isocrates,Against Callimachus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg002.perseus-grc2,tlg0010/tlg002/tlg0010.tlg002.perseus-grc2.xml,Isocrates,Against Callimachus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg003.perseus-eng2,tlg0010/tlg003/tlg0010.tlg003.perseus-eng2.xml,Isocrates,Against Lochites,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg003.perseus-grc2,tlg0010/tlg003/tlg0010.tlg003.perseus-grc2.xml,Isocrates,Against Lochites,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg004.perseus-eng2,tlg0010/tlg004/tlg0010.tlg004.perseus-eng2.xml,Isocrates,Concerning the Team of Horses,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg004.perseus-grc2,tlg0010/tlg004/tlg0010.tlg004.perseus-grc2.xml,Isocrates,Concerning the Team of Horses,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg005.perseus-eng2,tlg0010/tlg005/tlg0010.tlg005.perseus-eng2.xml,Isocrates,Trapeziticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg005.perseus-grc2,tlg0010/tlg005/tlg0010.tlg005.perseus-grc2.xml,Isocrates,Trapeziticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg006.perseus-eng2,tlg0010/tlg006/tlg0010.tlg006.perseus-eng2.xml,Isocrates,Aegineticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg006.perseus-grc2,tlg0010/tlg006/tlg0010.tlg006.perseus-grc2.xml,Isocrates,Aegineticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg007.perseus-eng2,tlg0010/tlg007/tlg0010.tlg007.perseus-eng2.xml,Isocrates,To Demonicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg007.perseus-grc2,tlg0010/tlg007/tlg0010.tlg007.perseus-grc2.xml,Isocrates,To Demonicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg008.perseus-eng2,tlg0010/tlg008/tlg0010.tlg008.perseus-eng2.xml,Isocrates,Against the Sophists,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg008.perseus-grc2,tlg0010/tlg008/tlg0010.tlg008.perseus-grc2.xml,Isocrates,Against the Sophists,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg009.perseus-eng2,tlg0010/tlg009/tlg0010.tlg009.perseus-eng2.xml,Isocrates,Helen,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg009.perseus-grc2,tlg0010/tlg009/tlg0010.tlg009.perseus-grc2.xml,Isocrates,Helen,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg010.perseus-eng2,tlg0010/tlg010/tlg0010.tlg010.perseus-eng2.xml,Isocrates,Busiris,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg010.perseus-grc2,tlg0010/tlg010/tlg0010.tlg010.perseus-grc2.xml,Isocrates,Busiris,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg011.perseus-eng2,tlg0010/tlg011/tlg0010.tlg011.perseus-eng2.xml,Isocrates,Panegyricus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg011.perseus-grc2,tlg0010/tlg011/tlg0010.tlg011.perseus-grc2.xml,Isocrates,Panegyricus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg012.perseus-eng2,tlg0010/tlg012/tlg0010.tlg012.perseus-eng2.xml,Isocrates,Plataicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg012.perseus-grc2,tlg0010/tlg012/tlg0010.tlg012.perseus-grc2.xml,Isocrates,Plataicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg013.perseus-eng2,tlg0010/tlg013/tlg0010.tlg013.perseus-eng2.xml,Isocrates,To Nicocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg013.perseus-grc2,tlg0010/tlg013/tlg0010.tlg013.perseus-grc2.xml,Isocrates,To Nicocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg014.perseus-eng2,tlg0010/tlg014/tlg0010.tlg014.perseus-eng2.xml,Isocrates,Nicocles or the Cyprians,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg014.perseus-grc2,tlg0010/tlg014/tlg0010.tlg014.perseus-grc2.xml,Isocrates,Nicocles or the Cyprians,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg015.perseus-eng2,tlg0010/tlg015/tlg0010.tlg015.perseus-eng2.xml,Isocrates,Evagoras,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg015.perseus-grc2,tlg0010/tlg015/tlg0010.tlg015.perseus-grc2.xml,Isocrates,Evagoras,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg016.perseus-eng2,tlg0010/tlg016/tlg0010.tlg016.perseus-eng2.xml,Isocrates,Archidamus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg016.perseus-grc2,tlg0010/tlg016/tlg0010.tlg016.perseus-grc2.xml,Isocrates,Archidamus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg017.perseus-eng2,tlg0010/tlg017/tlg0010.tlg017.perseus-eng2.xml,Isocrates,On the Peace,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg017.perseus-grc2,tlg0010/tlg017/tlg0010.tlg017.perseus-grc2.xml,Isocrates,On the Peace,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg018.perseus-eng2,tlg0010/tlg018/tlg0010.tlg018.perseus-eng2.xml,Isocrates,Areopagiticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg018.perseus-grc2,tlg0010/tlg018/tlg0010.tlg018.perseus-grc2.xml,Isocrates,Areopagiticus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg019.perseus-eng2,tlg0010/tlg019/tlg0010.tlg019.perseus-eng2.xml,Isocrates,Antidosis,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg019.perseus-grc2,tlg0010/tlg019/tlg0010.tlg019.perseus-grc2.xml,Isocrates,Antidosis,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg020.perseus-eng2,tlg0010/tlg020/tlg0010.tlg020.perseus-eng2.xml,Isocrates,To Philip,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg020.perseus-grc2,tlg0010/tlg020/tlg0010.tlg020.perseus-grc2.xml,Isocrates,To Philip,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg021.perseus-eng2,tlg0010/tlg021/tlg0010.tlg021.perseus-eng2.xml,Isocrates,Panathenaicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg021.perseus-grc2,tlg0010/tlg021/tlg0010.tlg021.perseus-grc2.xml,Isocrates,Panathenaicus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg022.perseus-eng2,tlg0010/tlg022/tlg0010.tlg022.perseus-eng2.xml,Isocrates,To Dionysius,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg022.perseus-grc2,tlg0010/tlg022/tlg0010.tlg022.perseus-grc2.xml,Isocrates,To Dionysius,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg023.perseus-eng2,tlg0010/tlg023/tlg0010.tlg023.perseus-eng2.xml,Isocrates,To the Children of Jason,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg023.perseus-grc2,tlg0010/tlg023/tlg0010.tlg023.perseus-grc2.xml,Isocrates,To the Children of Jason,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg024.perseus-eng2,tlg0010/tlg024/tlg0010.tlg024.perseus-eng2.xml,Isocrates,To Archidamus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg024.perseus-grc2,tlg0010/tlg024/tlg0010.tlg024.perseus-grc2.xml,Isocrates,To Archidamus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg025.perseus-eng2,tlg0010/tlg025/tlg0010.tlg025.perseus-eng2.xml,Isocrates,To the Rulers of the Mytilenaeans,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg025.perseus-grc2,tlg0010/tlg025/tlg0010.tlg025.perseus-grc2.xml,Isocrates,To the Rulers of the Mytilenaeans,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg026.perseus-eng3,tlg0010/tlg026/tlg0010.tlg026.perseus-eng3.xml,Isocrates,To Timotheus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg026.perseus-grc3,tlg0010/tlg026/tlg0010.tlg026.perseus-grc3.xml,Isocrates,To Timotheus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg027.perseus-eng2,tlg0010/tlg027/tlg0010.tlg027.perseus-eng2.xml,Isocrates,"To Philip, I",prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg027.perseus-grc2,tlg0010/tlg027/tlg0010.tlg027.perseus-grc2.xml,Isocrates,"To Philip, I",prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg028.perseus-eng2,tlg0010/tlg028/tlg0010.tlg028.perseus-eng2.xml,Isocrates,To Alexander,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg028.perseus-grc2,tlg0010/tlg028/tlg0010.tlg028.perseus-grc2.xml,Isocrates,To Alexander,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg029.perseus-eng2,tlg0010/tlg029/tlg0010.tlg029.perseus-eng2.xml,Isocrates,To Antipater,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg029.perseus-grc2,tlg0010/tlg029/tlg0010.tlg029.perseus-grc2.xml,Isocrates,To Antipater,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg030.perseus-eng2,tlg0010/tlg030/tlg0010.tlg030.perseus-eng2.xml,Isocrates,"To Philip, II",prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0010.tlg030.perseus-grc2,tlg0010/tlg030/tlg0010.tlg030.perseus-grc2.xml,Isocrates,"To Philip, II",prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0011.tlg001.perseus-eng3,tlg0011/tlg001/tlg0011.tlg001.perseus-eng3.xml,Sophocles,Trachiniae,attic-tragedy,high,drama,drama-line,antistrophe+choral+dialogue+episode+epode+lyric+mesode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2,tlg0011/tlg001/tlg0011.tlg001.perseus-grc2.xml,Sophocles,Trachiniae,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+dialogue+episode+epode+lyric+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg002.perseus-eng2,tlg0011/tlg002/tlg0011.tlg002.perseus-eng2.xml,Sophocles,Antigone,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2,tlg0011/tlg002/tlg0011.tlg002.perseus-grc2.xml,Sophocles,Antigone,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg003.perseus-eng2,tlg0011/tlg003/tlg0011.tlg003.perseus-eng2.xml,Sophocles,Ajax,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+dialogue+episode+epode+lyric+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2,tlg0011/tlg003/tlg0011.tlg003.perseus-grc2.xml,Sophocles,Ajax,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+dialogue+episode+epode+kommos+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg004.perseus-eng2,tlg0011/tlg004/tlg0011.tlg004.perseus-eng2.xml,Sophocles,Oedipus Tyrannus,attic-tragedy,high,drama,drama-line,antistrophe+choral+episode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg004.perseus-grc2,tlg0011/tlg004/tlg0011.tlg004.perseus-grc2.xml,Sophocles,Oedipus Tyrannus,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+close+episode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg005.perseus-eng2,tlg0011/tlg005/tlg0011.tlg005.perseus-eng2.xml,Sophocles,Electra,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2,tlg0011/tlg005/tlg0011.tlg005.perseus-grc2.xml,Sophocles,Electra,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg006.perseus-eng2,tlg0011/tlg006/tlg0011.tlg006.perseus-eng2.xml,Sophocles,Philoctetes,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2,tlg0011/tlg006/tlg0011.tlg006.perseus-grc2.xml,Sophocles,Philoctetes,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+hexameter+strophe+trochaic+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg007.perseus-eng2,tlg0011/tlg007/tlg0011.tlg007.perseus-eng2.xml,Sophocles,Oedipus at Colonus,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2,tlg0011/tlg007/tlg0011.tlg007.perseus-grc2.xml,Sophocles,Oedipus at Colonus,attic-tragedy,high,drama,drama-line,anapests+antistrophe+choral+episode+epode+strophe+l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg008.perseus-eng2,tlg0011/tlg008/tlg0011.tlg008.perseus-eng2.xml,Sophocles,Ichneutae,attic-comedy,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:greekLit:tlg0011.tlg008.perseus-grc2,tlg0011/tlg008/tlg0011.tlg008.perseus-grc2.xml,Sophocles,Ichneutae,attic-comedy,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:greekLit:tlg0012.tlg001.perseus-eng3,tlg0012/tlg001/tlg0012.tlg001.perseus-eng3.xml,Homer,Iliad,verse-epic,high,verse,verse-stichic,book+card,review,true,verse-stichic,
urn:cts:greekLit:tlg0012.tlg001.perseus-eng4,tlg0012/tlg001/tlg0012.tlg001.perseus-eng4.xml,Homer,Iliad,verse-epic,high,verse,verse-stichic,book+card,review,true,verse-stichic,
urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,tlg0012/tlg001/tlg0012.tlg001.perseus-grc2.xml,Homer,Iliad,verse-epic,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:greekLit:tlg0012.tlg002.perseus-eng3,tlg0012/tlg002/tlg0012.tlg002.perseus-eng3.xml,Homer,Odyssey,verse-epic,high,verse,verse-stichic,book+card,review,true,verse-stichic,
urn:cts:greekLit:tlg0012.tlg002.perseus-eng4,tlg0012/tlg002/tlg0012.tlg002.perseus-eng4.xml,Homer,Odyssey,verse-epic,high,verse,verse-stichic,book+card,review,true,verse-stichic,
urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,tlg0012/tlg002/tlg0012.tlg002.perseus-grc2.xml,Homer,Odyssey,verse-epic,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:greekLit:tlg0012.tlg003.perseus-eng1,tlg0012/tlg003/tlg0012.tlg003.perseus-eng1.xml,Homer,Epigrams,verse-epigram,medium,verse,verse-stichic,epigram+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0012.tlg003.perseus-grc1,tlg0012/tlg003/tlg0012.tlg003.perseus-grc1.xml,Homer,Epigrams,verse-epigram,medium,verse,verse-stichic,epigram+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg001.perseus-eng2,tlg0013/tlg001/tlg0013.tlg001.perseus-eng2.xml,Homeric Hymns,Hymn 1 to Dionysus,verse-lyric-choral,high,verse,verse-stichic,l,ready,false,verse-stichic,
